11.513981,7.369600,5.521326,4.105036,4.326462,15.230880,7.830854,9.233273,9.527269,7.399114,24.434970,10.279557,4.766437,75.480208,106.532332,9.319530,9.845488,4.249438,8.842512,2.900106,10.248138,6.992830,6.913535,8.569995,10.717321,10.913265,6.966748,9.429866,10.369579,6.422512,8.598475,8.913865,7.853700,8.365216,16.408651,22.681305,9.833896,9.818027,7.710986,13.490281,6.341677,8.832734,53.718922,9.125051,14.438713,23.919357,4.686221,10.787020,11.674459,16.917946,5.862227,6.071535,10.583023,3.908840,11.896204,49.556016,4.295068,17.237199,5.991450,2.610736,13.779342,99.302867,22.922508,17.061572,14.859967,5.681085,27.209239,6.715647,5.095284,4.379562,8.091214,5.149112,1.737455,6.467539,5.653348,9.329825,10.003581,4.355243,26.655467,3.198004,7.535076,9.832596,14.314090,38.772037,8.162194,19.502510,174.924480,4.006152,21.490931,14.560137,10.097419,7.060206,103.260228,4.686221,6.948805,11.361487,12.511194,56.821304,3.833325,6.378263,15.694291,82.562563,1.953738
2.625132,1.701728,1.239607,0.924524,0.905300,3.516244,1.760804,2.111573,2.062694,1.666025,6.363389,2.452476,0.866936,21.690323,9.697232,2.139128,2.364695,0.926305,2.089073,0.594604,0.918509,1.552088,1.508944,1.925555,2.341484,2.408211,1.537479,2.175807,2.402089,1.372387,1.852642,1.919977,1.687232,1.876477,7.094828,5.841200,2.193409,2.290805,1.809770,1.920482,1.340505,1.977366,20.755361,2.126334,3.311543,7.549367,1.002495,2.405136,6.737225,11.383695,1.261845,1.356593,2.478948,0.806236,2.567149,17.094907,0.639808,2.766259,1.397890,0.550940,3.262527,15.935230,2.602905,2.422426,0.748154,1.232589,6.916489,1.469423,1.093371,0.912843,1.829968,1.035659,0.350972,1.362894,1.271329,2.047385,4.513565,0.901522,11.877593,0.686807,1.605935,2.144300,2.174028,1.548036,1.842580,6.819792,21.399407,0.828489,11.112438,2.123043,2.583210,1.560812,20.948905,1.002495,1.565443,2.580524,2.926664,5.297165,0.838004,1.482451,3.601947,20.775900,0.406925
1.594580,0.991328,0.744695,0.594043,0.604226,2.126441,0.944797,1.353563,1.316769,1.108808,1.067378,1.463372,0.700141,11.587166,15.953874,1.429177,1.308608,0.647839,1.290842,0.422948,0.726122,1.026862,0.994005,1.224809,1.437956,1.469156,0.885741,1.342765,1.576309,0.887514,1.160725,1.212848,1.091121,1.209979,1.675387,0.896731,1.370826,1.408715,1.074256,1.146900,5.745809,1.236863,22.985081,1.319324,1.897190,2.118624,0.675951,1.393667,0.865011,0.936900,0.819997,0.882492,1.512053,0.564450,1.608640,6.722476,0.623485,1.637408,0.924406,0.385745,1.922570,6.281956,1.622650,1.526492,0.454932,0.790137,1.417665,0.967077,0.753823,0.631590,1.194850,0.730703,0.245817,0.983900,0.823471,1.240458,0.929295,0.627149,1.799995,0.434903,1.042591,6.309843,1.764759,1.033186,1.146533,6.280014,17.178162,0.537778,5.985045,1.286279,1.960776,1.023266,17.132689,0.675951,0.942343,1.850702,1.834486,8.501167,0.517306,0.924232,2.659471,16.954311,0.286115
3.998687,2.625572,1.854249,1.404873,1.332293,5.823181,2.752652,3.133748,3.105194,2.371736,8.925667,3.422901,1.569807,39.577770,37.117078,3.161083,8.922780,1.436840,3.056628,0.951542,1.658166,2.198418,2.258685,2.870955,3.402837,3.849956,2.380223,3.172599,3.636828,2.127062,4.179812,8.446455,2.673815,2.849829,4.067755,4.391597,3.540488,3.495080,2.517132,2.899641,2.007716,2.934292,13.790932,3.071620,5.109496,29.768025,7.720889,3.772761,2.119609,2.415080,1.917131,2.040081,3.531335,1.263537,3.815969,20.778655,1.452157,4.255311,1.874941,6.884803,4.794614,38.142717,10.097930,10.060548,7.162172,1.733500,9.963888,2.197013,1.689818,1.476828,2.705992,1.737792,0.624135,2.037362,1.902592,3.477959,2.397028,1.393123,10.284274,1.094049,2.421116,3.436732,3.448292,2.288814,2.771113,3.476941,33.489133,1.318510,2.403162,3.145215,3.370404,2.277282,36.730197,1.807891,2.416288,4.053191,4.426168,19.769164,1.313556,2.161909,4.287241,13.255517,0.662853
2.586582,1.634217,1.239183,0.958483,0.960252,3.177559,1.535280,7.692253,7.537209,1.727677,1.706906,8.406670,1.136449,13.588608,29.778540,2.144722,2.016834,1.013636,2.079893,0.670735,1.172532,1.617522,1.590876,1.968356,2.397560,7.808435,1.517324,2.175077,2.388217,1.405055,1.973043,2.085859,1.718391,1.967726,2.679758,1.414297,2.175309,2.053508,1.635032,1.859455,1.473787,1.947906,13.301254,2.055113,8.604513,2.985140,1.037194,2.422489,1.378495,1.494051,1.355402,1.472143,2.441609,0.901204,2.645914,8.307560,1.067824,2.667193,1.446681,0.598106,2.952041,12.825051,2.563415,2.332825,0.729942,1.212901,2.271078,1.542487,1.173819,1.000630,1.931399,1.171525,0.390299,1.477131,1.302252,2.040158,1.468120,1.012445,2.968345,0.702571,7.127633,2.706348,8.360611,1.597236,1.857971,7.650873,24.619444,0.908079,1.546145,2.052115,2.240721,1.601011,37.584931,1.037194,1.532638,2.803167,2.756770,15.815234,0.853776,1.512185,4.660892,30.736612,0.441514
5.253751,3.094449,2.328658,1.774639,1.662675,6.137083,2.933773,4.132807,3.692850,3.071116,3.313754,4.230332,1.832916,29.491481,35.109723,3.989491,3.862456,1.833053,3.814308,1.168707,1.902004,2.979398,7.417102,3.692176,4.307847,4.889415,2.804927,8.487727,4.501816,7.199382,3.475237,3.617643,3.186547,3.563200,4.811817,2.489351,4.270532,3.862012,2.991468,3.522386,2.602621,3.786773,32.593405,3.777179,6.411191,5.916690,1.838337,4.790393,2.628705,2.875034,2.457724,2.650152,4.490978,1.539676,4.889476,34.240130,1.545730,4.971641,2.523703,1.053748,5.859218,37.918532,43.516483,5.998408,1.334392,2.176674,4.538734,5.645828,2.136283,1.749855,3.483555,2.000185,0.665025,2.605539,2.343116,4.156680,2.853275,1.732430,9.770302,1.328250,2.994790,10.200526,14.276960,2.867076,3.502371,8.858452,38.943630,1.546177,2.932674,3.965501,4.602222,2.759869,53.779665,1.838337,2.768214,10.518483,5.309018,18.790740,1.545703,2.687173,7.947113,53.527626,0.755615
0.038088,0.033103,0.024700,0.022512,0.036867,0.054669,0.028176,0.045317,0.038798,0.043245,0.028972,0.057346,0.048679,0.044211,2.474329,0.040345,0.038907,0.023866,0.044509,0.020681,0.048555,0.033526,0.033808,0.033049,0.055993,0.033880,0.036048,0.034368,0.038462,0.034636,0.039817,0.041135,0.041522,0.034978,0.034611,2.475956,0.034658,0.040094,0.031513,0.028496,0.035809,0.036927,0.040771,0.056240,0.041971,0.047114,0.026258,0.034364,0.028383,0.029373,0.024092,0.025817,0.034013,0.029613,0.041729,0.044786,0.062597,0.036345,0.038253,0.017886,0.054638,0.034749,0.038583,0.036417,0.018515,0.025528,0.037963,0.033041,0.028376,0.030115,0.038674,0.035668,0.012651,0.036696,0.038160,0.035629,0.029261,0.032212,0.049711,0.015907,0.043789,0.033655,0.038699,0.043401,0.035855,0.030117,0.045051,0.026293,0.044938,0.042171,0.033749,0.059343,0.037664,0.026258,0.031342,0.035332,0.040830,1.300825,0.019795,0.033404,0.039024,0.044883,0.016495
5.762177,3.748456,2.832894,2.145167,2.115915,7.348496,3.892459,4.735347,4.659332,3.774101,18.740757,5.210508,2.265956,35.302662,45.142546,4.686235,4.996840,7.576060,4.551907,1.440543,2.397615,8.339848,3.481596,4.332430,5.123064,5.374463,3.427261,4.758492,5.247769,3.089950,4.136790,4.280126,3.859265,9.221970,10.347547,9.966907,4.783526,9.859965,3.861025,4.258065,3.155544,4.359104,43.365868,4.619318,7.227617,11.227420,2.307764,5.337435,8.492766,13.371805,8.284031,3.114493,5.421247,1.906298,5.686540,35.881438,1.959552,6.013657,3.095580,1.329202,6.967934,43.672551,5.686114,5.282748,1.721855,2.791777,14.650251,3.387200,2.563681,2.170158,4.129860,2.507109,0.852809,3.148514,2.882880,4.498607,6.465063,2.126068,15.346737,1.597221,3.641358,4.751430,4.826825,3.487352,4.086577,9.668304,55.724731,1.943883,13.040343,4.738773,5.551870,3.526111,54.190487,2.307764,3.507744,5.601333,6.326583,24.145331,1.955327,3.303002,8.338229,48.658255,6.222186
1.687951,1.168459,0.809816,0.628398,0.694047,2.183939,1.045063,1.468376,1.394219,1.115056,1.150064,1.596425,0.680453,17.518822,15.910550,1.454965,1.438528,0.648733,1.370074,0.445724,0.716801,1.086811,0.998651,1.270764,1.614625,1.678922,1.040521,1.438791,1.557227,0.945224,1.219510,1.272313,1.212398,1.283238,1.721265,10.630672,1.444567,1.455167,1.130518,1.209279,0.934355,1.334632,11.017568,1.498170,2.241582,2.033243,0.709997,1.530754,0.865022,0.945247,0.899645,0.927286,1.549520,0.589098,1.681401,11.910724,0.624655,1.834399,0.934659,0.395569,2.320055,11.049442,1.694149,1.577490,0.472792,0.843481,1.571832,0.969785,0.731502,0.656713,1.250122,0.739329,0.258715,0.933548,0.874008,1.353707,0.938932,0.654380,1.875489,0.463077,1.114557,1.874063,6.286891,1.053294,1.269272,6.252964,17.298114,0.587913,5.949189,6.332303,1.548024,1.117981,11.158353,0.709997,1.002264,1.905944,1.856233,8.475556,0.579282,0.959501,2.467848,16.857579,0.296673
17.013623,10.653026,7.887981,5.884498,5.890192,22.080998,17.549081,13.244602,13.534472,10.463581,43.079318,14.712903,6.538605,101.356190,134.990684,13.248250,14.380785,6.096147,12.974897,3.997694,17.996804,14.754497,9.729080,12.252175,21.292245,15.702253,10.147839,13.292453,15.090465,8.920144,12.076764,12.527922,10.990677,12.114045,21.958195,15.542739,14.093708,19.457753,11.071230,12.205074,8.820758,12.371348,106.646944,12.805186,20.898105,42.961572,12.950323,15.974652,14.481792,20.099587,8.373762,8.638457,15.413981,5.383259,16.779584,55.271921,5.792471,17.157281,8.552026,3.685840,18.900152,191.954212,22.549480,16.153864,11.178932,7.884035,61.034615,9.446657,7.138517,6.222284,11.387967,7.328526,2.448839,9.014515,8.057561,13.628648,13.096375,5.995325,44.954128,4.604229,10.615796,19.370510,14.452243,28.395578,11.733338,24.821999,216.044340,5.612348,24.846017,23.941276,15.520773,9.885513,159.722548,6.825174,10.341991,16.525743,18.185226,72.169871,5.487706,9.307451,21.949795,106.596481,7.977136
