0.000000,0.022727,0.088430,0.055429,0.032018,0.062665,0.084022,0.029782,0.046419,0.065286,0.055096,0.038793,0.025182,0.053885,0.084592,0.055003,0.042663,0.054502,0.044399,0.024410,0.030020,0.079609,0.054720,0.040204,0.066166,0.049860,0.052551,0.139355,0.094414,0.054318,0.026993,0.050220,0.051688,0.041876,0.028805,0.067645,0.051546,0.048055,0.078527,0.046366,0.030829,0.039307,0.059639,0.045694,0.038217,0.043420,0.032775,0.040988,0.093915,0.031957,0.045838,0.053835,0.050268,0.054870,0.029917,0.052515,0.033682,0.043351,0.035582,0.036446,0.037673,0.081274,0.089631,0.052662,0.036565,0.036725,0.039925,0.054720,0.087683,0.034749,0.070020,0.029781,0.033457,0.031142,0.078751,0.074055,0.032832,0.031142,0.025685,0.111811,0.070289,0.022590,0.023172,0.018941,0.024168,0.064871,0.041973,0.043510,0.038133,0.044546,0.063253,0.057311,0.044261,0.032775,0.036563,0.024725,0.018719,0.085003,0.069069,0.066261,0.031341,0.031273,0.028420
0.022727,0.000000,0.169336,0.075567,0.146572,0.043922,0.046992,0.084602,0.105442,0.145617,0.101504,0.051136,0.028835,0.051008,0.092517,0.069610,0.188198,0.052023,0.055147,0.300971,0.060449,0.169922,0.079336,0.089645,0.161172,0.100578,0.104326,0.150794,0.075249,0.062975,0.026746,0.052006,0.129944,0.051665,0.068788,0.060278,0.047215,0.071256,0.165703,0.270710,0.045848,0.082616,0.040541,0.055909,0.090458,0.039641,0.139073,0.030519,0.050676,0.084192,0.054192,0.080275,0.094406,0.102230,0.072316,0.070866,0.068579,0.026478,0.088578,0.125945,0.033898,0.069579,0.054638,0.069708,0.191406,0.129199,0.137628,0.079336,0.067698,0.080000,0.079855,0.154494,0.058824,0.083810,0.039172,0.029674,0.090406,0.104762,0.036058,0.202857,0.058215,0.055970,0.029354,0.013667,0.072187,0.042017,0.053753,0.135321,0.096506,0.096270,0.064865,0.136054,0.157385,0.139073,0.063091,0.066667,0.064016,0.143054,0.169903,0.053667,0.066372,0.065934,0.064081
0.088430,0.169336,0.000000,6.815668,0.065217,0.029528,0.061511,0.047771,0.048000,0.139437,0.052724,0.071525,0.033186,0.034091,0.084197,0.068690,0.117470,0.135770,0.110155,0.086705,0.048701,0.054645,0.174439,0.108187,0.099485,0.053215,0.111628,0.079460,0.065789,0.044885,0.042254,0.042254,0.052817,0.033040,0.035833,0.057018,0.106605,0.052023,0.077338,0.088359,0.109807,0.087379,0.055341,0.094660,0.086493,0.032751,0.091837,0.086275,0.047695,0.048465,0.047291,0.052854,0.062397,0.052174,0.079176,0.117711,0.046484,0.041026,0.156652,0.057604,0.057484,0.045802,0.052184,0.082324,0.102389,0.103774,0.059722,0.174439,0.054152,0.084951,0.105442,0.089059,0.075758,0.094306,0.129496,0.042939,0.051813,0.053381,0.044879,0.098191,0.071605,0.043282,0.035883,0.020161,0.039837,0.182423,0.046921,0.116279,0.047022,0.034562,0.083655,0.125523,0.066667,0.091837,0.041379,0.040555,0.051282,0.085079,0.151448,0.125839,0.171779,0.050813,0.047619
0.055429,0.075567,6.815668,0.000000,0.104762,0.044057,0.083176,0.102041,0.193162,0.116418,0.083176,0.061341,0.067130,0.035714,0.061475,0.051195,0.086538,0.434402,0.097967,0.127451,0.111111,0.049116,0.055659,0.100932,0.069982,0.052204,0.089744,0.125997,0.090909,0.052288,0.089552,0.089552,0.056818,0.057604,0.038793,0.074534,0.113001,0.071515,0.174419,0.093611,0.046834,0.134948,0.061058,0.038265,0.037313,0.092954,0.086667,0.048980,0.098472,0.043178,0.038974,0.069284,0.105448,0.071028,0.068027,0.065463,0.037547,0.051327,0.117371,0.152284,0.071429,0.086179,0.038265,0.062341,0.071146,0.091146,0.077941,0.055659,0.132296,0.220430,0.098540,0.084986,0.104265,0.239464,0.046667,0.052579,0.046382,0.057471,0.088058,0.051873,0.038961,0.101029,0.105986,0.031478,0.031949,0.144866,0.043744,0.224018,0.197324,0.036232,0.088195,0.123288,0.141463,0.086667,0.051383,0.120401,0.058069,0.062155,0.073350,0.111511,0.100223,0.119469,0.101695
0.032018,0.146572,0.065217,0.104762,0.000000,0.044910,0.054054,0.135179,0.168576,0.064655,0.070270,0.052270,0.105618,0.049654,0.069921,0.073529,0.100000,0.119241,0.061728,0.159639,0.166113,0.140187,0.093805,0.162687,0.077329,0.059685,0.156250,0.065850,0.051510,0.082627,0.054598,0.083333,0.189531,0.048098,0.080101,0.080597,0.035336,0.056404,0.090406,0.042918,0.038168,0.086093,0.091743,0.170370,0.051807,0.041912,0.063025,0.052684,0.048780,0.049587,0.037962,0.098039,0.050420,0.192513,0.077093,0.032895,0.183030,0.025952,0.119469,0.114286,0.049559,0.081123,0.071605,0.083744,0.107527,0.129268,0.182720,0.093805,0.137037,0.075377,0.149826,0.166227,0.151786,0.125912,0.154070,0.046422,0.053097,0.124088,0.126316,0.067024,0.056533,0.027397,0.036364,0.080252,0.086010,0.059701,0.063429,0.204793,0.060897,0.070258,0.039318,0.064655,0.227064,0.063025,0.052672,0.032503,0.046450,0.101333,0.149425,0.092784,0.111579,0.110879,0.113636
0.062665,0.043922,0.029528,0.044057,0.044910,0.000000,0.109811,0.045299,0.055698,0.050319,0.040504,0.077163,0.089212,0.042194,0.063927,0.047089,0.082090,0.032432,0.039181,0.065315,0.101900,0.066911,0.110616,0.039152,0.056000,0.051247,0.046296,0.086849,0.105232,0.078000,0.053514,0.106230,0.120721,0.043448,0.083238,0.267537,0.053381,0.067520,0.073770,0.156175,0.031124,0.041379,0.081122,0.095168,0.027417,0.192589,0.162791,0.121639,0.040991,0.080103,0.028902,0.066995,0.047785,0.144136,0.049863,0.087875,0.049964,0.043224,0.122024,0.110656,0.043033,0.050125,0.043192,0.159357,0.029940,0.046584,0.034073,0.110616,0.054745,0.066038,0.066372,0.074866,0.093625,0.086051,0.050725,0.045283,0.100803,0.076993,0.077959,0.051668,0.062870,0.087826,0.042473,0.058399,0.031558,0.034803,0.044089,0.206897,0.176271,0.101418,0.066717,0.044118,0.060484,0.162791,0.034109,0.045977,0.062046,0.064319,0.054490,0.061511,0.051406,0.058027,0.038396
0.084022,0.046992,0.061511,0.083176,0.054054,0.109811,0.000000,0.053942,0.080556,0.037267,0.064759,0.035885,0.030030,0.054359,0.107266,0.066574,0.148880,0.092050,0.044379,0.068027,0.075949,0.046584,0.056380,0.038511,0.070796,0.043129,0.131429,0.086614,0.034818,0.064577,0.037267,0.037267,0.102564,0.047856,0.034749,0.070603,0.068894,0.109375,0.127496,0.053218,0.060559,0.074334,0.094037,0.032644,0.067093,0.046290,0.256410,0.043946,0.074586,0.067227,0.048649,0.052817,0.063920,0.082090,0.058997,0.038198,0.032120,0.086957,0.053476,0.056711,0.052114,0.040000,0.101197,0.062975,0.046392,0.057803,0.100613,0.056380,0.046225,0.059172,0.077599,0.061475,0.070018,0.045662,0.039057,0.041995,0.065282,0.045662,0.044606,0.062241,0.033149,0.090532,0.110919,0.031801,0.083799,0.112293,0.122540,0.119718,0.085948,0.044652,0.066514,0.109948,0.055046,0.256410,0.048571,0.041667,0.064975,0.108265,0.069853,0.078148,0.075342,0.074957,0.041379
0.029782,0.084602,0.047771,0.102041,0.135179,0.045299,0.053942,0.000000,2.270860,0.121528,0.114799,0.081564,0.070888,0.051257,0.068035,0.100000,0.064792,0.121043,0.061224,0.060000,0.115584,0.042674,0.072306,0.125298,0.099050,0.069129,0.073630,0.084044,0.106646,0.096223,0.085648,0.121528,0.052632,0.040490,0.092319,0.051313,0.057030,0.106968,0.104225,0.069204,0.028211,0.062176,0.056928,0.043967,0.071142,0.058901,0.082298,0.054514,0.038314,0.038810,0.042772,0.047847,0.039318,0.153635,0.041822,0.049074,0.039275,0.048338,0.087097,0.227891,0.049257,0.053152,0.055215,0.069388,0.087248,0.065744,0.034325,0.090041,0.146893,0.053004,0.156334,0.115174,0.107143,0.103352,0.044689,0.056572,0.040928,0.090782,0.037146,0.046211,0.152490,0.068092,0.024732,0.018860,0.055605,0.057459,0.097706,0.127592,0.056818,0.058708,0.080559,0.300633,0.079470,0.082298,0.050720,0.078827,0.042985,0.068627,0.099502,0.193333,0.066874,0.173375,0.038265
0.046419,0.105442,0.048000,0.193162,0.168576,0.055698,0.080556,2.270860,0.000000,0.089431,0.066667,0.080717,0.036019,0.041707,0.068256,0.090090,0.058896,0.089888,0.080601,0.144869,0.076923,0.061429,0.058904,0.093413,0.079019,0.055081,0.203098,0.052567,0.044926,0.084761,0.044135,0.084785,0.066759,0.100094,0.062916,0.144910,0.068047,0.037402,0.104668,0.049769,0.040179,0.172952,0.040948,0.122051,0.076382,0.103607,0.046802,0.053800,0.055128,0.084416,0.068611,0.141026,0.090789,0.117080,0.027959,0.063138,0.080808,0.068130,0.136143,0.051282,0.041938,0.054591,0.085128,0.039918,0.119369,0.128696,0.034443,0.058904,0.063830,0.085258,0.086604,0.099265,0.137031,0.103787,0.073329,0.037531,0.041096,0.165498,0.044118,0.120818,0.046826,0.035714,0.024793,0.018884,0.042478,0.073171,0.070698,0.134615,0.048162,0.121688,0.106681,0.047695,0.049917,0.046802,0.074863,0.168199,0.026914,0.063388,0.173333,0.070950,0.046875,0.069984,0.074264
0.065286,0.145617,0.139437,0.116418,0.064655,0.050319,0.037267,0.121528,0.089431,0.000000,0.037267,0.101331,0.152632,0.119176,0.163690,0.052204,0.053333,0.150242,0.144431,0.108247,0.205399,0.183439,0.284663,0.103261,0.076923,0.042179,0.094595,0.097453,0.062500,0.120603,0.084567,0.084567,0.073383,0.039336,0.082173,0.190217,0.040946,0.099909,0.094697,0.047418,0.073478,0.035129,0.399803,0.186792,0.041667,0.096273,0.185950,0.050159,0.115607,0.116959,0.047962,0.042313,0.050888,0.109741,0.089810,0.116179,0.067907,0.037696,0.143875,0.155224,0.050950,0.033670,0.132075,0.054614,0.177694,0.090909,0.071130,0.204908,0.106329,0.174383,0.065534,0.163752,0.148997,0.137845,0.039975,0.042056,0.122699,0.075188,0.062443,0.070626,0.152008,0.043123,0.061776,0.032415,0.037037,0.120567,0.042891,0.090268,0.426773,0.172101,0.209279,0.214286,0.078717,0.185950,0.074627,0.144075,0.071144,0.159000,0.100730,0.158654,0.126897,0.079670,0.088915
